Base_Pct,Search_Cap_bps,Sentiment_Cap_bps,Friction_Min_Pct,Friction_Mean_Pct,Friction_Max_Pct,Trapped_US_B,Trapped_DK_B,Gap_B,Vs_Empirical_B,Share_Explained_Pct,CPR_R2,CPR_RMSE,CPR_R2_Smooth,CPR_RMSE_Smooth
7.000000000000001,400.0,75.0,8.184761024617865,9.817909831473523,11.75,289.9684499910618,-778.4488129208328,1068.4172629118946,-382.95148155393827,43.09107761532707,-1.917906030253755,4.762721741255792,-4.661790331436881,3.942052750091281
7.000000000000001,300.0,150.0,8.491070768463398,9.59155737360514,11.253464821720884,288.34047967586025,-779.2668409707773,1067.6073206466376,-384.5794518691398,42.8491513119311,-1.8555636248350607,4.711568164990431,-4.462246947810747,3.8719630620623824
9.0,100.0,0.0,9.108690256154466,9.5420342760502,10.0,287.8279735783402,-769.0249932462357,1056.852966824576,-385.09195796665983,42.772989784608924,-1.9746914134603233,4.808842110568181,-4.773894729679253,3.9808881085480206
8.0,300.0,0.0,8.3260707684634,9.626102828150596,11.0,279.9597194985909,-784.4732715308415,1064.4329910294325,-392.96021204640914,41.60371930963814,-2.022741236376035,4.847524843251241,-4.937440268874738,4.036873746432027
8.0,0.0,225.0,8.0,9.002500000000001,10.010000000000002,268.1920135823062,-787.7893831867833,1055.9813967690895,-404.7279179626939,39.8549665435748,-2.0847901296722555,4.897025544394642,-5.005863263527001,4.060067560278578
8.0,0.0,300.0,8.0,9.002500000000001,10.010000000000002,268.1920135823062,-787.7893831867833,1055.9813967690895,-404.7279179626939,39.8549665435748,-2.0847901296722555,4.897025544394642,-5.005863263527001,4.060067560278578
8.0,100.0,75.0,8.82802753079582,9.191807003322927,9.75,267.78555990826135,-788.5819460396111,1056.3675059478724,-405.1343716367387,39.79456505225448,-2.1647070687104026,4.960052994980338,-5.263224316048925,4.1461453533568084
8.0,0.0,150.0,8.0,8.965454545454547,9.5,264.7270849502952,-791.1443043421626,1055.871389292458,-408.19284659470486,39.34005704697902,-2.1383552919250803,4.939359225337591,-5.158795062083857,4.111434886626503
7.000000000000001,200.0,225.0,8.231826380695836,9.086568552100395,10.262309881147257,261.2560042652343,-802.089719385755,1063.3457236509894,-411.66392727976574,38.824233317833205,-2.107718259286032,4.915190763092451,-5.101660360098661,4.092319706869195
7.000000000000001,200.0,300.0,8.231826380695836,9.086568552100395,10.262309881147257,261.2560042652343,-802.089719385755,1063.3457236509894,-411.66392727976574,38.824233317833205,-2.107718259286032,4.915190763092451,-5.101660360098661,4.092319706869195
7.000000000000001,300.0,75.0,8.076070768463401,9.27587555542332,10.750000000000002,259.6712430207597,-804.4477940991269,1064.1190371198866,-413.2486885242404,38.58872814549627,-2.2213112879983226,5.004214366114782,-5.453500919186886,4.208654049923786
7.000000000000001,200.0,150.0,8.231826380695836,9.049523097554943,10.262309881147257,257.5855242053275,-805.5217383097039,1063.1072625150314,-415.33440733967257,38.278777627216414,-2.1663568158848188,4.961345652893906,-5.269104940197543,4.148091332042577
9.0,0.0,0.0,9.0,9.0,9.0,256.5640229209303,-793.7615707256241,1050.3255936465544,-416.35590862406974,38.126976315275506,-2.3012062617794786,5.06589155004453,-5.622048245604073,4.2632589305600925
6.0,400.0,225.0,7.599761024617864,9.170637104200793,11.24461976229451,252.71337141059,-817.6327971531399,1070.3461685637299,-420.20656013441004,37.55474604985606,-2.1756129020917245,4.968592014206681,-5.320394606533701,4.165025235674024
6.0,400.0,300.0,7.599761024617864,9.170637104200793,11.24461976229451,252.71337141059,-817.6327971531399,1070.3461685637299,-420.20656013441004,37.55474604985606,-2.1756129020917245,4.968592014206681,-5.320394606533701,4.165025235674024
6.0,400.0,150.0,7.599761024617864,9.133591649655338,11.24461976229451,248.91896131066702,-821.2597144504872,1070.1786757611542,-424.00097023433307,36.99087360054234,-2.2386978476084014,5.017700952587585,-5.5013659391147405,4.224232815797812
8.0,200.0,0.0,8.217380512308932,9.084068552100396,10.0,248.83872366783496,-810.0165192828969,1058.8552429507317,-424.08120787716507,36.97894979815952,-2.348843987354323,5.102312049809418,-5.786220165394744,4.315782134517774
7.000000000000001,400.0,0.0,7.434761024617866,9.168137104200795,11.0,239.78575948225986,-826.4500592760052,1066.235818758265,-433.13417206274016,35.63362418641997,-2.438298828481785,5.170009817173219,-6.068132227103913,4.404512764742262
8.0,0.0,75.0,8.0,8.649772727272728,8.75,235.6848433428587,-814.1069022534514,1049.7917455963102,-437.23508820214136,35.02420307297701,-2.523366079099135,5.233574883649029,-6.197034105946082,4.444493962697726
7.000000000000001,100.0,225.0,7.828027530795821,8.5445342760502,9.482295820324754,228.87474095523453,-827.4677353662295,1056.342476321464,-444.0451905897655,34.012180383741395,-2.4664448359350706,5.191127607841117,-6.034854241884709,4.394131928871774
7.000000000000001,100.0,300.0,7.828027530795821,8.5445342760502,9.482295820324754,228.87474095523453,-827.4677353662295,1056.342476321464,-444.0451905897655,34.012180383741395,-2.4664448359350706,5.191127607841117,-6.034854241884709,4.394131928871774
7.000000000000001,200.0,75.0,7.967380512308933,8.733841279373124,9.75,227.81599875434955,-829.4018848667725,1057.2178836211222,-445.1039327906505,33.854844844808234,-2.5736626980361472,5.270797577085658,-6.3720719477328895,4.498216173451618
7.000000000000001,100.0,150.0,7.828027530795821,8.507488821504746,9.271154940573629,225.14834323829376,-830.8702729344701,1056.0186161727638,-447.7715883067063,33.45841498874334,-2.5288294746703444,5.237630950141024,-6.212519846405693,4.449272965801683
6.0,300.0,300.0,7.491070768463398,8.628602828150594,10.253464821720884,220.77177205305443,-842.5536501683101,1063.3254222213645,-452.14815949194565,32.80802985671272,-2.5252170479742295,5.234949409040775,-6.234040729556461,4.455905943251764
6.0,300.0,225.0,7.491070768463398,8.628602828150594,10.253464821720884,220.77177205305443,-842.5536501683101,1063.3254222213645,-452.14815949194565,32.80802985671272,-2.5252170479742295,5.234949409040775,-6.234040729556461,4.455905943251764
6.0,400.0,75.0,7.184761024617864,8.817909831473521,10.749999999999998,218.538499719697,-845.7212714587312,1064.259771178428,-454.381431825303,32.47615198704851,-2.6724768364287037,5.343171214134087,-6.681252746678187,4.591573788272507
6.0,300.0,150.0,7.491070768463398,8.59155737360514,10.253464821720884,216.7559373346798,-845.9844592651563,1062.740396599836,-456.16399421032025,32.211252360591544,-2.595927478170325,5.287191252380736,-6.435295576846294,4.51746357138924
