Market_Rate,Friction,Rate_Velocity,CPR_US,CPR_Danish,Cohort_Coupon
0.04000000000000001,0.08999999999999998,0.005,0.2662,0.4323,0.025
0.045000000000000005,0.08999999999999998,0.005,0.2017,0.426,0.025
0.05,0.08999999999999998,0.005,0.1512,0.4196,0.025
0.05500000000000001,0.08999999999999998,0.005,0.1148,0.4141,0.025
0.06000000000000001,0.08999999999999998,0.005,0.0872,0.409,0.025
0.065,0.08999999999999998,0.005,0.0672,0.4044,0.025
0.07,0.08999999999999998,0.005,0.05,0.3999,0.025
0.07500000000000001,0.08999999999999998,0.005,0.0381,0.3959,0.025
0.08000000000000002,0.08999999999999998,0.005,0.0288,0.3921,0.025
0.02,0.08999999999999998,0.01,0.5147,0.5147,0.025
0.025,0.08999999999999998,0.01,0.4544,0.4544,0.025
0.030000000000000002,0.08999999999999998,0.01,0.4011,0.4467,0.025
0.035,0.08999999999999998,0.01,0.3515,0.4401,0.025
0.04000000000000001,0.08999999999999998,0.01,0.2662,0.4323,0.025
0.045000000000000005,0.08999999999999998,0.01,0.2017,0.426,0.025
0.05,0.08999999999999998,0.01,0.1512,0.4196,0.025
0.05500000000000001,0.08999999999999998,0.01,0.1148,0.4141,0.025
0.06000000000000001,0.08999999999999998,0.01,0.0872,0.409,0.025
0.065,0.08999999999999998,0.01,0.0672,0.4044,0.025
0.07,0.08999999999999998,0.01,0.05,0.3999,0.025
0.07500000000000001,0.08999999999999998,0.01,0.0381,0.3959,0.025
0.08000000000000002,0.08999999999999998,0.01,0.0288,0.3921,0.025
0.02,0.08999999999999998,0.015,0.5147,0.5147,0.025
0.025,0.08999999999999998,0.015,0.4544,0.4544,0.025
0.030000000000000002,0.08999999999999998,0.015,0.4011,0.4467,0.025
0.035,0.08999999999999998,0.015,0.3515,0.4401,0.025
0.04000000000000001,0.08999999999999998,0.015,0.2662,0.4323,0.025
0.045000000000000005,0.08999999999999998,0.015,0.2017,0.426,0.025
0.05,0.08999999999999998,0.015,0.1512,0.4196,0.025
0.05500000000000001,0.08999999999999998,0.015,0.1148,0.4141,0.025
0.06000000000000001,0.08999999999999998,0.015,0.0872,0.409,0.025
0.065,0.08999999999999998,0.015,0.0672,0.4044,0.025
0.07,0.08999999999999998,0.015,0.05,0.3999,0.025
0.07500000000000001,0.08999999999999998,0.015,0.0381,0.3959,0.025
0.08000000000000002,0.08999999999999998,0.015,0.0288,0.3921,0.025
0.02,0.08999999999999998,0.02,0.4096,0.4096,0.025
0.025,0.08999999999999998,0.02,0.3611,0.3611,0.025
0.030000000000000002,0.08999999999999998,0.02,0.3197,0.3553,0.025
0.035,0.08999999999999998,0.02,0.2802,0.3505,0.025
0.04000000000000001,0.08999999999999998,0.02,0.2124,0.3445,0.025
0.045000000000000005,0.08999999999999998,0.02,0.1578,0.3401,0.025
0.05,0.08999999999999998,0.02,0.1197,0.3349,0.025
0.05500000000000001,0.08999999999999998,0.02,0.0913,0.3302,0.025
0.06000000000000001,0.08999999999999998,0.02,0.0701,0.3264,0.025
0.065,0.08999999999999998,0.02,0.0543,0.3223,0.025
0.07,0.08999999999999998,0.02,0.0404,0.3189,0.025
0.07500000000000001,0.08999999999999998,0.02,0.0299,0.3156,0.025
0.08000000000000002,0.08999999999999998,0.02,0.0233,0.3124,0.025
0.02,0.08999999999999998,0.025,0.4096,0.4096,0.025
0.025,0.08999999999999998,0.025,0.3611,0.3611,0.025
0.030000000000000002,0.08999999999999998,0.025,0.3197,0.3553,0.025
0.035,0.08999999999999998,0.025,0.2802,0.3505,0.025
0.04000000000000001,0.08999999999999998,0.025,0.2124,0.3445,0.025
0.045000000000000005,0.08999999999999998,0.025,0.1578,0.3401,0.025
0.05,0.08999999999999998,0.025,0.1197,0.3349,0.025
0.05500000000000001,0.08999999999999998,0.025,0.0913,0.3302,0.025
0.06000000000000001,0.08999999999999998,0.025,0.0701,0.3264,0.025
0.065,0.08999999999999998,0.025,0.0543,0.3223,0.025
0.07,0.08999999999999998,0.025,0.0404,0.3189,0.025
0.07500000000000001,0.08999999999999998,0.025,0.0299,0.3156,0.025
0.08000000000000002,0.08999999999999998,0.025,0.0233,0.3124,0.025
0.02,0.08999999999999998,0.03,0.4096,0.4096,0.025
0.025,0.08999999999999998,0.03,0.3611,0.3611,0.025
0.030000000000000002,0.08999999999999998,0.03,0.3197,0.3553,0.025
0.035,0.08999999999999998,0.03,0.2802,0.3505,0.025
0.04000000000000001,0.08999999999999998,0.03,0.2124,0.3445,0.025
0.045000000000000005,0.08999999999999998,0.03,0.1578,0.3401,0.025
0.05,0.08999999999999998,0.03,0.1197,0.3349,0.025
0.05500000000000001,0.08999999999999998,0.03,0.0913,0.3302,0.025
0.06000000000000001,0.08999999999999998,0.03,0.0701,0.3264,0.025
0.065,0.08999999999999998,0.03,0.0543,0.3223,0.025
0.07,0.08999999999999998,0.03,0.0404,0.3189,0.025
0.07500000000000001,0.08999999999999998,0.03,0.0299,0.3156,0.025
0.08000000000000002,0.08999999999999998,0.03,0.0233,0.3124,0.025
0.02,0.08999999999999998,0.035,0.4096,0.4096,0.025
0.025,0.08999999999999998,0.035,0.3611,0.3611,0.025
0.030000000000000002,0.08999999999999998,0.035,0.3197,0.3553,0.025
0.035,0.08999999999999998,0.035,0.2802,0.3505,0.025
0.04000000000000001,0.08999999999999998,0.035,0.2124,0.3445,0.025
0.045000000000000005,0.08999999999999998,0.035,0.1578,0.3401,0.025
0.05,0.08999999999999998,0.035,0.1197,0.3349,0.025
0.05500000000000001,0.08999999999999998,0.035,0.0913,0.3302,0.025
0.06000000000000001,0.08999999999999998,0.035,0.0701,0.3264,0.025
0.065,0.08999999999999998,0.035,0.0543,0.3223,0.025
0.07,0.08999999999999998,0.035,0.0404,0.3189,0.025
0.07500000000000001,0.08999999999999998,0.035,0.0299,0.3156,0.025
0.08000000000000002,0.08999999999999998,0.035,0.0233,0.3124,0.025
0.02,0.09499999999999997,-0.01,0.4885,0.4885,0.025
0.025,0.09499999999999997,-0.01,0.4331,0.4331,0.025
0.030000000000000002,0.09499999999999997,-0.01,0.3827,0.4252,0.025
0.035,0.09499999999999997,-0.01,0.3335,0.4178,0.025
0.04000000000000001,0.09499999999999997,-0.01,0.2525,0.4108,0.025
0.045000000000000005,0.09499999999999997,-0.01,0.193,0.4045,0.025
0.05,0.09499999999999997,-0.01,0.1454,0.3992,0.025
0.05500000000000001,0.09499999999999997,-0.01,0.1104,0.3937,0.025
0.06000000000000001,0.09499999999999997,-0.01,0.0826,0.3898,0.025
0.065,0.09499999999999997,-0.01,0.0646,0.3859,0.025
0.07,0.09499999999999997,-0.01,0.0481,0.3809,0.025
0.07500000000000001,0.09499999999999997,-0.01,0.0364,0.3781,0.025
0.08000000000000002,0.09499999999999997,-0.01,0.0275,0.3745,0.025
0.02,0.09499999999999997,-0.005,0.4885,0.4885,0.025
0.025,0.09499999999999997,-0.005,0.4331,0.4331,0.025
0.030000000000000002,0.09499999999999997,-0.005,0.3827,0.4252,0.025
0.035,0.09499999999999997,-0.005,0.3335,0.4178,0.025
0.04000000000000001,0.09499999999999997,-0.005,0.2525,0.4108,0.025
0.045000000000000005,0.09499999999999997,-0.005,0.193,0.4045,0.025
0.05,0.09499999999999997,-0.005,0.1454,0.3992,0.025
0.05500000000000001,0.09499999999999997,-0.005,0.1104,0.3937,0.025
0.06000000000000001,0.09499999999999997,-0.005,0.0826,0.3898,0.025
0.065,0.09499999999999997,-0.005,0.0646,0.3859,0.025
0.07,0.09499999999999997,-0.005,0.0481,0.3809,0.025
0.07500000000000001,0.09499999999999997,-0.005,0.0364,0.3781,0.025
0.08000000000000002,0.09499999999999997,-0.005,0.0275,0.3745,0.025
0.02,0.09499999999999997,0.0,0.4885,0.4885,0.025
0.025,0.09499999999999997,0.0,0.4331,0.4331,0.025
0.030000000000000002,0.09499999999999997,0.0,0.3827,0.4252,0.025
0.035,0.09499999999999997,0.0,0.3335,0.4178,0.025
0.04000000000000001,0.09499999999999997,0.0,0.2525,0.4108,0.025
0.045000000000000005,0.09499999999999997,0.0,0.193,0.4045,0.025
0.05,0.09499999999999997,0.0,0.1454,0.3992,0.025
0.05500000000000001,0.09499999999999997,0.0,0.1104,0.3937,0.025
0.06000000000000001,0.09499999999999997,0.0,0.0826,0.3898,0.025
0.065,0.09499999999999997,0.0,0.0646,0.3859,0.025
0.07,0.09499999999999997,0.0,0.0481,0.3809,0.025
0.07500000000000001,0.09499999999999997,0.0,0.0364,0.3781,0.025
0.08000000000000002,0.09499999999999997,0.0,0.0275,0.3745,0.025
0.02,0.09499999999999997,0.005,0.4885,0.4885,0.025
0.025,0.09499999999999997,0.005,0.4331,0.4331,0.025
0.030000000000000002,0.09499999999999997,0.005,0.3827,0.4252,0.025
0.035,0.09499999999999997,0.005,0.3335,0.4178,0.025
0.04000000000000001,0.09499999999999997,0.005,0.2525,0.4108,0.025
0.045000000000000005,0.09499999999999997,0.005,0.193,0.4045,0.025
0.05,0.09499999999999997,0.005,0.1454,0.3992,0.025
0.05500000000000001,0.09499999999999997,0.005,0.1104,0.3937,0.025
0.06000000000000001,0.09499999999999997,0.005,0.0826,0.3898,0.025
0.065,0.09499999999999997,0.005,0.0646,0.3859,0.025
0.07,0.09499999999999997,0.005,0.0481,0.3809,0.025
0.07500000000000001,0.09499999999999997,0.005,0.0364,0.3781,0.025
0.08000000000000002,0.09499999999999997,0.005,0.0275,0.3745,0.025
0.02,0.09499999999999997,0.01,0.4885,0.4885,0.025
0.025,0.09499999999999997,0.01,0.4331,0.4331,0.025
0.030000000000000002,0.09499999999999997,0.01,0.3827,0.4252,0.025
0.035,0.09499999999999997,0.01,0.3335,0.4178,0.025
0.04000000000000001,0.09499999999999997,0.01,0.2525,0.4108,0.025
0.045000000000000005,0.09499999999999997,0.01,0.193,0.4045,0.025
0.05,0.09499999999999997,0.01,0.1454,0.3992,0.025
0.05500000000000001,0.09499999999999997,0.01,0.1104,0.3937,0.025
0.06000000000000001,0.09499999999999997,0.01,0.0826,0.3898,0.025
0.065,0.09499999999999997,0.01,0.0646,0.3859,0.025
0.07,0.09499999999999997,0.01,0.0481,0.3809,0.025
0.07500000000000001,0.09499999999999997,0.01,0.0364,0.3781,0.025
0.08000000000000002,0.09499999999999997,0.01,0.0275,0.3745,0.025
0.02,0.09499999999999997,0.015,0.4885,0.4885,0.025
0.025,0.09499999999999997,0.015,0.4331,0.4331,0.025
0.030000000000000002,0.09499999999999997,0.015,0.3827,0.4252,0.025
0.035,0.09499999999999997,0.015,0.3335,0.4178,0.025
0.04000000000000001,0.09499999999999997,0.015,0.2525,0.4108,0.025
0.045000000000000005,0.09499999999999997,0.015,0.193,0.4045,0.025
0.05,0.09499999999999997,0.015,0.1454,0.3992,0.025
0.05500000000000001,0.09499999999999997,0.015,0.1104,0.3937,0.025
0.06000000000000001,0.09499999999999997,0.015,0.0826,0.3898,0.025
0.065,0.09499999999999997,0.015,0.0646,0.3859,0.025
0.07,0.09499999999999997,0.015,0.0481,0.3809,0.025
0.07500000000000001,0.09499999999999997,0.015,0.0364,0.3781,0.025
0.08000000000000002,0.09499999999999997,0.015,0.0275,0.3745,0.025
0.02,0.09499999999999997,0.02,0.3882,0.3882,0.025
0.025,0.09499999999999997,0.02,0.3449,0.3449,0.025
0.030000000000000002,0.09499999999999997,0.02,0.305,0.3393,0.025
0.035,0.09499999999999997,0.02,0.2655,0.3331,0.025
0.04000000000000001,0.09499999999999997,0.02,0.2012,0.3279,0.025
0.045000000000000005,0.09499999999999997,0.02,0.1506,0.3227,0.025
0.05,0.09499999999999997,0.02,0.1149,0.3184,0.025
0.05500000000000001,0.09499999999999997,0.02,0.0879,0.3139,0.025
0.06000000000000001,0.09499999999999997,0.02,0.0664,0.3103,0.025
0.065,0.09499999999999997,0.02,0.0522,0.3073,0.025
0.07,0.09499999999999997,0.02,0.0387,0.3036,0.025
0.07500000000000001,0.09499999999999997,0.02,0.0289,0.3015,0.025
0.08000000000000002,0.09499999999999997,0.02,0.0223,0.2983,0.025
0.02,0.09499999999999997,0.025,0.3882,0.3882,0.025
0.025,0.09499999999999997,0.025,0.3449,0.3449,0.025
0.030000000000000002,0.09499999999999997,0.025,0.305,0.3393,0.025
0.035,0.09499999999999997,0.025,0.2655,0.3331,0.025
0.04000000000000001,0.09499999999999997,0.025,0.2012,0.3279,0.025
0.045000000000000005,0.09499999999999997,0.025,0.1506,0.3227,0.025
0.05,0.09499999999999997,0.025,0.1149,0.3184,0.025
0.05500000000000001,0.09499999999999997,0.025,0.0879,0.3139,0.025
0.06000000000000001,0.09499999999999997,0.025,0.0664,0.3103,0.025
0.065,0.09499999999999997,0.025,0.0522,0.3073,0.025
0.07,0.09499999999999997,0.025,0.0387,0.3036,0.025
0.07500000000000001,0.09499999999999997,0.025,0.0289,0.3015,0.025
0.08000000000000002,0.09499999999999997,0.025,0.0223,0.2983,0.025
0.02,0.09499999999999997,0.03,0.3882,0.3882,0.025
0.025,0.09499999999999997,0.03,0.3449,0.3449,0.025
0.030000000000000002,0.09499999999999997,0.03,0.305,0.3393,0.025
0.035,0.09499999999999997,0.03,0.2655,0.3331,0.025
0.04000000000000001,0.09499999999999997,0.03,0.2012,0.3279,0.025
0.045000000000000005,0.09499999999999997,0.03,0.1506,0.3227,0.025
0.05,0.09499999999999997,0.03,0.1149,0.3184,0.025
0.05500000000000001,0.09499999999999997,0.03,0.0879,0.3139,0.025
0.06000000000000001,0.09499999999999997,0.03,0.0664,0.3103,0.025
0.065,0.09499999999999997,0.03,0.0522,0.3073,0.025
0.07,0.09499999999999997,0.03,0.0387,0.3036,0.025
0.07500000000000001,0.09499999999999997,0.03,0.0289,0.3015,0.025
0.08000000000000002,0.09499999999999997,0.03,0.0223,0.2983,0.025
0.02,0.09499999999999997,0.035,0.3882,0.3882,0.025
0.025,0.09499999999999997,0.035,0.3449,0.3449,0.025
0.030000000000000002,0.09499999999999997,0.035,0.305,0.3393,0.025
0.035,0.09499999999999997,0.035,0.2655,0.3331,0.025
0.04000000000000001,0.09499999999999997,0.035,0.2012,0.3279,0.025
0.045000000000000005,0.09499999999999997,0.035,0.1506,0.3227,0.025
0.05,0.09499999999999997,0.035,0.1149,0.3184,0.025
0.05500000000000001,0.09499999999999997,0.035,0.0879,0.3139,0.025
0.06000000000000001,0.09499999999999997,0.035,0.0664,0.3103,0.025
0.065,0.09499999999999997,0.035,0.0522,0.3073,0.025
0.07,0.09499999999999997,0.035,0.0387,0.3036,0.025
0.07500000000000001,0.09499999999999997,0.035,0.0289,0.3015,0.025
0.08000000000000002,0.09499999999999997,0.035,0.0223,0.2983,0.025
0.02,0.09999999999999998,-0.01,0.4632,0.4632,0.025
0.025,0.09999999999999998,-0.01,0.4113,0.4113,0.025
0.030000000000000002,0.09999999999999998,-0.01,0.3627,0.4044,0.025
0.035,0.09999999999999998,-0.01,0.3173,0.3977,0.025
0.04000000000000001,0.09999999999999998,-0.01,0.244,0.392,0.025
0.045000000000000005,0.09999999999999998,-0.01,0.184,0.387,0.025
0.05,0.09999999999999998,-0.01,0.1393,0.3814,0.025
0.05500000000000001,0.09999999999999998,-0.01,0.1059,0.3762,0.025
0.06000000000000001,0.09999999999999998,-0.01,0.0799,0.3715,0.025
0.065,0.09999999999999998,-0.01,0.0628,0.3659,0.025
0.07,0.09999999999999998,-0.01,0.0456,0.3619,0.025
0.07500000000000001,0.09999999999999998,-0.01,0.035,0.3587,0.025
0.08000000000000002,0.09999999999999998,-0.01,0.0264,0.3551,0.025
0.02,0.09999999999999998,-0.005,0.4632,0.4632,0.025
0.025,0.09999999999999998,-0.005,0.4113,0.4113,0.025
0.030000000000000002,0.09999999999999998,-0.005,0.3627,0.4044,0.025
0.035,0.09999999999999998,-0.005,0.3173,0.3977,0.025
0.04000000000000001,0.09999999999999998,-0.005,0.244,0.392,0.025
0.045000000000000005,0.09999999999999998,-0.005,0.184,0.387,0.025
0.05,0.09999999999999998,-0.005,0.1393,0.3814,0.025
0.05500000000000001,0.09999999999999998,-0.005,0.1059,0.3762,0.025
0.06000000000000001,0.09999999999999998,-0.005,0.0799,0.3715,0.025
0.065,0.09999999999999998,-0.005,0.0628,0.3659,0.025
0.07,0.09999999999999998,-0.005,0.0456,0.3619,0.025
0.07500000000000001,0.09999999999999998,-0.005,0.035,0.3587,0.025
0.08000000000000002,0.09999999999999998,-0.005,0.0264,0.3551,0.025
0.02,0.09999999999999998,0.0,0.4632,0.4632,0.025
0.025,0.09999999999999998,0.0,0.4113,0.4113,0.025
0.030000000000000002,0.09999999999999998,0.0,0.3627,0.4044,0.025
0.035,0.09999999999999998,0.0,0.3173,0.3977,0.025
0.04000000000000001,0.09999999999999998,0.0,0.244,0.392,0.025
0.045000000000000005,0.09999999999999998,0.0,0.184,0.387,0.025
0.05,0.09999999999999998,0.0,0.1393,0.3814,0.025
0.05500000000000001,0.09999999999999998,0.0,0.1059,0.3762,0.025
0.06000000000000001,0.09999999999999998,0.0,0.0799,0.3715,0.025
0.065,0.09999999999999998,0.0,0.0628,0.3659,0.025
0.07,0.09999999999999998,0.0,0.0456,0.3619,0.025
0.07500000000000001,0.09999999999999998,0.0,0.035,0.3587,0.025
0.08000000000000002,0.09999999999999998,0.0,0.0264,0.3551,0.025
0.02,0.09999999999999998,0.005,0.4632,0.4632,0.025
0.025,0.09999999999999998,0.005,0.4113,0.4113,0.025
0.030000000000000002,0.09999999999999998,0.005,0.3627,0.4044,0.025
0.035,0.09999999999999998,0.005,0.3173,0.3977,0.025
0.04000000000000001,0.09999999999999998,0.005,0.244,0.392,0.025
0.045000000000000005,0.09999999999999998,0.005,0.184,0.387,0.025
0.05,0.09999999999999998,0.005,0.1393,0.3814,0.025
0.05500000000000001,0.09999999999999998,0.005,0.1059,0.3762,0.025
0.06000000000000001,0.09999999999999998,0.005,0.0799,0.3715,0.025
0.065,0.09999999999999998,0.005,0.0628,0.3659,0.025
0.07,0.09999999999999998,0.005,0.0456,0.3619,0.025
0.07500000000000001,0.09999999999999998,0.005,0.035,0.3587,0.025
0.08000000000000002,0.09999999999999998,0.005,0.0264,0.3551,0.025
0.02,0.09999999999999998,0.01,0.4632,0.4632,0.025
0.025,0.09999999999999998,0.01,0.4113,0.4113,0.025
0.030000000000000002,0.09999999999999998,0.01,0.3627,0.4044,0.025
0.035,0.09999999999999998,0.01,0.3173,0.3977,0.025
0.04000000000000001,0.09999999999999998,0.01,0.244,0.392,0.025
0.045000000000000005,0.09999999999999998,0.01,0.184,0.387,0.025
0.05,0.09999999999999998,0.01,0.1393,0.3814,0.025
0.05500000000000001,0.09999999999999998,0.01,0.1059,0.3762,0.025
0.06000000000000001,0.09999999999999998,0.01,0.0799,0.3715,0.025
0.065,0.09999999999999998,0.01,0.0628,0.3659,0.025
0.07,0.09999999999999998,0.01,0.0456,0.3619,0.025
0.07500000000000001,0.09999999999999998,0.01,0.035,0.3587,0.025
0.08000000000000002,0.09999999999999998,0.01,0.0264,0.3551,0.025
0.02,0.09999999999999998,0.015,0.4632,0.4632,0.025
0.025,0.09999999999999998,0.015,0.4113,0.4113,0.025
0.030000000000000002,0.09999999999999998,0.015,0.3627,0.4044,0.025
0.035,0.09999999999999998,0.015,0.3173,0.3977,0.025
0.04000000000000001,0.09999999999999998,0.015,0.244,0.392,0.025
0.045000000000000005,0.09999999999999998,0.015,0.184,0.387,0.025
0.05,0.09999999999999998,0.015,0.1393,0.3814,0.025
0.05500000000000001,0.09999999999999998,0.015,0.1059,0.3762,0.025
0.06000000000000001,0.09999999999999998,0.015,0.0799,0.3715,0.025
0.065,0.09999999999999998,0.015,0.0628,0.3659,0.025
0.07,0.09999999999999998,0.015,0.0456,0.3619,0.025
0.07500000000000001,0.09999999999999998,0.015,0.035,0.3587,0.025
0.08000000000000002,0.09999999999999998,0.015,0.0264,0.3551,0.025
0.02,0.09999999999999998,0.02,0.3679,0.3679,0.025
0.025,0.09999999999999998,0.02,0.3278,0.3278,0.025
0.030000000000000002,0.09999999999999998,0.02,0.2891,0.3224,0.025
0.035,0.09999999999999998,0.02,0.2527,0.3168,0.025
0.04000000000000001,0.09999999999999998,0.02,0.1938,0.3123,0.025
0.045000000000000005,0.09999999999999998,0.02,0.144,0.3085,0.025
0.05,0.09999999999999998,0.02,0.1106,0.3043,0.025
0.05500000000000001,0.09999999999999998,0.02,0.0847,0.3,0.025
0.06000000000000001,0.09999999999999998,0.02,0.0641,0.296,0.025
0.065,0.09999999999999998,0.02,0.0506,0.2912,0.025
0.07,0.09999999999999998,0.02,0.0362,0.2884,0.025
0.07500000000000001,0.09999999999999998,0.02,0.0279,0.2857,0.025
0.08000000000000002,0.09999999999999998,0.02,0.0216,0.283,0.025
0.02,0.09999999999999998,0.025,0.3679,0.3679,0.025
0.025,0.09999999999999998,0.025,0.3278,0.3278,0.025
0.030000000000000002,0.09999999999999998,0.025,0.2891,0.3224,0.025
0.035,0.09999999999999998,0.025,0.2527,0.3168,0.025
0.04000000000000001,0.09999999999999998,0.025,0.1938,0.3123,0.025
0.045000000000000005,0.09999999999999998,0.025,0.144,0.3085,0.025
0.05,0.09999999999999998,0.025,0.1106,0.3043,0.025
0.05500000000000001,0.09999999999999998,0.025,0.0847,0.3,0.025
0.06000000000000001,0.09999999999999998,0.025,0.0641,0.296,0.025
0.065,0.09999999999999998,0.025,0.0506,0.2912,0.025
0.07,0.09999999999999998,0.025,0.0362,0.2884,0.025
0.07500000000000001,0.09999999999999998,0.025,0.0279,0.2857,0.025
0.08000000000000002,0.09999999999999998,0.025,0.0216,0.283,0.025
0.02,0.09999999999999998,0.03,0.3679,0.3679,0.025
0.025,0.09999999999999998,0.03,0.3278,0.3278,0.025
0.030000000000000002,0.09999999999999998,0.03,0.2891,0.3224,0.025
0.035,0.09999999999999998,0.03,0.2527,0.3168,0.025
0.04000000000000001,0.09999999999999998,0.03,0.1938,0.3123,0.025
0.045000000000000005,0.09999999999999998,0.03,0.144,0.3085,0.025
0.05,0.09999999999999998,0.03,0.1106,0.3043,0.025
0.05500000000000001,0.09999999999999998,0.03,0.0847,0.3,0.025
0.06000000000000001,0.09999999999999998,0.03,0.0641,0.296,0.025
0.065,0.09999999999999998,0.03,0.0506,0.2912,0.025
0.07,0.09999999999999998,0.03,0.0362,0.2884,0.025
0.07500000000000001,0.09999999999999998,0.03,0.0279,0.2857,0.025
0.08000000000000002,0.09999999999999998,0.03,0.0216,0.283,0.025
0.02,0.09999999999999998,0.035,0.3679,0.3679,0.025
0.025,0.09999999999999998,0.035,0.3278,0.3278,0.025
0.030000000000000002,0.09999999999999998,0.035,0.2891,0.3224,0.025
0.035,0.09999999999999998,0.035,0.2527,0.3168,0.025
0.04000000000000001,0.09999999999999998,0.035,0.1938,0.3123,0.025
0.045000000000000005,0.09999999999999998,0.035,0.144,0.3085,0.025
0.05,0.09999999999999998,0.035,0.1106,0.3043,0.025
0.05500000000000001,0.09999999999999998,0.035,0.0847,0.3,0.025
0.06000000000000001,0.09999999999999998,0.035,0.0641,0.296,0.025
0.065,0.09999999999999998,0.035,0.0506,0.2912,0.025
0.07,0.09999999999999998,0.035,0.0362,0.2884,0.025
0.07500000000000001,0.09999999999999998,0.035,0.0279,0.2857,0.025
0.08000000000000002,0.09999999999999998,0.035,0.0216,0.283,0.025
0.02,0.10499999999999998,-0.01,0.4421,0.4421,0.025
0.025,0.10499999999999998,-0.01,0.3941,0.3941,0.025
0.030000000000000002,0.10499999999999998,-0.01,0.3437,0.3873,0.025
0.035,0.10499999999999998,-0.01,0.3046,0.3815,0.025
0.04000000000000001,0.10499999999999998,-0.01,0.233,0.3747,0.025
